время,координата,плотность,сера
997.142,8100,850,0.6
997.142,8200,850,0.6
997.142,8300,850,0.6
997.142,8400,850,0.6
997.142,8500,850,0.6
997.142,8600,850,0.6
997.142,8700,850,0.6
997.142,8800,850,0.6
997.142,8900,850,0.6
997.142,9000,850,0.6
997.142,9100,850,0.6
997.142,9200,850,0.6
997.142,9300,850,0.6
997.142,9400,850,0.6
997.142,9500,850,0.6
997.142,9600,850,0.6
997.142,9700,850,0.6
997.142,9800,850,0.6
997.142,9900,850,0.6
997.142,10000,850,0.6
1063.62,0,860,0.9
1063.62,100,860,0.9
1063.62,200,860,0.9
1063.62,300,860,0.9
1063.62,400,860,0.9
1063.62,500,860,0.9
1063.62,600,860,0.9
1063.62,700,860,0.9
1063.62,800,860,0.9
1063.62,900,860,0.9
1063.62,1000,860,0.9
1063.62,1100,860,0.9
1063.62,1200,860,0.9
1063.62,1300,860,0.9
1063.62,1400,860,0.9
1063.62,1500,860,0.9
1063.62,1600,850,0.6
1063.62,1700,850,0.6
1063.62,1800,850,0.6
1063.62,1900,850,0.6
1063.62,2000,850,0.6
1063.62,2100,850,0.6
1063.62,2200,850,0.6
1063.62,2300,850,0.6
1063.62,2400,850,0.6
1063.62,2500,850,0.6
1063.62,2600,850,0.6
1063.62,2700,850,0.6
1063.62,2800,850,0.6
1063.62,2900,850,0.6
1063.62,3000,850,0.6
1063.62,3100,850,0.6
1063.62,3200,850,0.6
1063.62,3300,850,0.6
1063.62,3400,850,0.6
1063.62,3500,850,0.6
1063.62,3600,850,0.6
1063.62,3700,850,0.6
1063.62,3800,850,0.6
1063.62,3900,850,0.6
1063.62,4000,850,0.6
1063.62,4100,850,0.6
1063.62,4200,850,0.6
1063.62,4300,850,0.6
1063.62,4400,850,0.6
1063.62,4500,850,0.6
1063.62,4600,850,0.6
1063.62,4700,850,0.6
1063.62,4800,850,0.6
1063.62,4900,850,0.6
1063.62,5000,850,0.6
1063.62,5100,850,0.6
1063.62,5200,850,0.6
1063.62,5300,850,0.6
1063.62,5400,850,0.6
1063.62,5500,850,0.6
1063.62,5600,850,0.6
1063.62,5700,850,0.6
1063.62,5800,850,0.6
1063.62,5900,850,0.6
1063.62,6000,850,0.6
1063.62,6100,850,0.6
1063.62,6200,850,0.6
1063.62,6300,850,0.6
1063.62,6400,850,0.6
1063.62,6500,850,0.6
1063.62,6600,850,0.6
1063.62,6700,850,0.6
1063.62,6800,850,0.6
1063.62,6900,850,0.6
1063.62,7000,850,0.6
1063.62,7100,850,0.6
1063.62,7200,850,0.6
1063.62,7300,850,0.6
1063.62,7400,850,0.6
1063.62,7500,850,0.6
1063.62,7600,850,0.6
1063.62,7700,850,0.6
1063.62,7800,850,0.6
1063.62,7900,850,0.6
1063.62,8000,850,0.6
1063.62,8100,850,0.6
1063.62,8200,850,0.6
1063.62,8300,850,0.6
1063.62,8400,850,0.6
1063.62,8500,850,0.6
1063.62,8600,850,0.6
1063.62,8700,850,0.6
1063.62,8800,850,0.6
1063.62,8900,850,0.6
1063.62,9000,850,0.6
1063.62,9100,850,0.6
1063.62,9200,850,0.6
1063.62,9300,850,0.6
1063.62,9400,850,0.6
1063.62,9500,850,0.6
1063.62,9600,850,0.6
1063.62,9700,850,0.6
1063.62,9800,850,0.6
1063.62,9900,850,0.6
1063.62,10000,850,0.6
1130.09,0,860,0.9
1130.09,100,860,0.9
1130.09,200,860,0.9
1130.09,300,860,0.9
1130.09,400,860,0.9
1130.09,500,860,0.9
1130.09,600,860,0.9
1130.09,700,860,0.9
1130.09,800,860,0.9
1130.09,900,860,0.9
1130.09,1000,860,0.9
1130.09,1100,860,0.9
1130.09,1200,860,0.9
1130.09,1300,860,0.9
1130.09,1400,860,0.9
1130.09,1500,860,0.9
1130.09,1600,860,0.9
1130.09,1700,850,0.6
1130.09,1800,850,0.6
1130.09,1900,850,0.6
1130.09,2000,850,0.6
1130.09,2100,850,0.6
1130.09,2200,850,0.6
1130.09,2300,850,0.6
1130.09,2400,850,0.6
1130.09,2500,850,0.6
1130.09,2600,850,0.6
1130.09,2700,850,0.6
1130.09,2800,850,0.6
1130.09,2900,850,0.6
1130.09,3000,850,0.6
1130.09,3100,850,0.6
1130.09,3200,850,0.6
1130.09,3300,850,0.6
1130.09,3400,850,0.6
1130.09,3500,850,0.6
1130.09,3600,850,0.6
1130.09,3700,850,0.6
1130.09,3800,850,0.6
1130.09,3900,850,0.6
1130.09,4000,850,0.6
1130.09,4100,850,0.6
1130.09,4200,850,0.6
1130.09,4300,850,0.6
1130.09,4400,850,0.6
1130.09,4500,850,0.6
1130.09,4600,850,0.6
1130.09,4700,850,0.6
1130.09,4800,850,0.6
1130.09,4900,850,0.6
1130.09,5000,850,0.6
1130.09,5100,850,0.6
1130.09,5200,850,0.6
1130.09,5300,850,0.6
1130.09,5400,850,0.6
1130.09,5500,850,0.6
1130.09,5600,850,0.6
1130.09,5700,850,0.6
1130.09,5800,850,0.6
1130.09,5900,850,0.6
1130.09,6000,850,0.6
1130.09,6100,850,0.6
1130.09,6200,850,0.6
1130.09,6300,850,0.6
1130.09,6400,850,0.6
1130.09,6500,850,0.6
1130.09,6600,850,0.6
1130.09,6700,850,0.6
1130.09,6800,850,0.6
1130.09,6900,850,0.6
1130.09,7000,850,0.6
1130.09,7100,850,0.6
1130.09,7200,850,0.6
1130.09,7300,850,0.6
1130.09,7400,850,0.6
1130.09,7500,850,0.6
1130.09,7600,850,0.6
1130.09,7700,850,0.6
1130.09,7800,850,0.6
1130.09,7900,850,0.6
1130.09,8000,850,0.6
1130.09,8100,850,0.6
1130.09,8200,850,0.6
1130.09,8300,850,0.6
1130.09,8400,850,0.6
1130.09,8500,850,0.6
1130.09,8600,850,0.6
1130.09,8700,850,0.6
1130.09,8800,850,0.6
1130.09,8900,850,0.6
1130.09,9000,850,0.6
1130.09,9100,850,0.6
1130.09,9200,850,0.6
1130.09,9300,850,0.6
1130.09,9400,850,0.6
1130.09,9500,850,0.6
1130.09,9600,850,0.6
1130.09,9700,850,0.6
1130.09,9800,850,0.6
1130.09,9900,850,0.6
1130.09,10000,850,0.6
1196.57,0,860,0.9
1196.57,100,860,0.9
1196.57,200,860,0.9
1196.57,300,860,0.9
1196.57,400,860,0.9
1196.57,500,860,0.9
1196.57,600,860,0.9
1196.57,700,860,0.9
1196.57,800,860,0.9
1196.57,900,860,0.9
1196.57,1000,860,0.9
1196.57,1100,860,0.9
1196.57,1200,860,0.9
1196.57,1300,860,0.9
1196.57,1400,860,0.9
1196.57,1500,860,0.9
1196.57,1600,860,0.9
1196.57,1700,860,0.9
1196.57,1800,850,0.6
1196.57,1900,850,0.6
1196.57,2000,850,0.6
1196.57,2100,850,0.6
1196.57,2200,850,0.6
1196.57,2300,850,0.6
1196.57,2400,850,0.6
1196.57,2500,850,0.6
1196.57,2600,850,0.6
1196.57,2700,850,0.6
1196.57,2800,850,0.6
1196.57,2900,850,0.6
1196.57,3000,850,0.6
1196.57,3100,850,0.6
1196.57,3200,850,0.6
1196.57,3300,850,0.6
1196.57,3400,850,0.6
1196.57,3500,850,0.6
1196.57,3600,850,0.6
1196.57,3700,850,0.6
1196.57,3800,850,0.6
1196.57,3900,850,0.6
1196.57,4000,850,0.6
1196.57,4100,850,0.6
1196.57,4200,850,0.6
1196.57,4300,850,0.6
1196.57,4400,850,0.6
1196.57,4500,850,0.6
1196.57,4600,850,0.6
1196.57,4700,850,0.6
1196.57,4800,850,0.6
1196.57,4900,850,0.6
1196.57,5000,850,0.6
1196.57,5100,850,0.6
1196.57,5200,850,0.6
1196.57,5300,850,0.6
1196.57,5400,850,0.6
1196.57,5500,850,0.6
1196.57,5600,850,0.6
1196.57,5700,850,0.6
1196.57,5800,850,0.6
1196.57,5900,850,0.6
1196.57,6000,850,0.6
1196.57,6100,850,0.6
1196.57,6200,850,0.6
1196.57,6300,850,0.6
1196.57,6400,850,0.6
1196.57,6500,850,0.6
1196.57,6600,850,0.6
1196.57,6700,850,0.6
1196.57,6800,850,0.6
1196.57,6900,850,0.6
1196.57,7000,850,0.6
1196.57,7100,850,0.6
1196.57,7200,850,0.6
1196.57,7300,850,0.6
1196.57,7400,850,0.6
1196.57,7500,850,0.6
1196.57,7600,850,0.6
1196.57,7700,850,0.6
1196.57,7800,850,0.6
1196.57,7900,850,0.6
1196.57,8000,850,0.6
1196.57,8100,850,0.6
1196.57,8200,850,0.6
1196.57,8300,850,0.6
1196.57,8400,850,0.6
1196.57,8500,850,0.6
1196.57,8600,850,0.6
1196.57,8700,850,0.6
1196.57,8800,850,0.6
1196.57,8900,850,0.6
1196.57,9000,850,0.6
1196.57,9100,850,0.6
1196.57,9200,850,0.6
1196.57,9300,850,0.6
1196.57,9400,850,0.6
1196.57,9500,850,0.6
1196.57,9600,850,0.6
1196.57,9700,850,0.6
1196.57,9800,850,0.6
1196.57,9900,850,0.6
1196.57,10000,850,0.6
1263.05,0,860,0.9
1263.05,100,860,0.9
1263.05,200,860,0.9
1263.05,300,860,0.9
1263.05,400,860,0.9
1263.05,500,860,0.9
1263.05,600,860,0.9
1263.05,700,860,0.9
1263.05,800,860,0.9
1263.05,900,860,0.9
1263.05,1000,860,0.9
1263.05,1100,860,0.9
1263.05,1200,860,0.9
1263.05,1300,860,0.9
1263.05,1400,860,0.9
1263.05,1500,860,0.9
1263.05,1600,860,0.9
1263.05,1700,860,0.9
1263.05,1800,860,0.9
1263.05,1900,850,0.6
1263.05,2000,850,0.6
1263.05,2100,850,0.6
1263.05,2200,850,0.6
1263.05,2300,850,0.6
1263.05,2400,850,0.6
1263.05,2500,850,0.6
1263.05,2600,850,0.6
1263.05,2700,850,0.6
1263.05,2800,850,0.6
1263.05,2900,850,0.6
1263.05,3000,850,0.6
1263.05,3100,850,0.6
1263.05,3200,850,0.6
1263.05,3300,850,0.6
1263.05,3400,850,0.6
1263.05,3500,850,0.6
1263.05,3600,850,0.6
1263.05,3700,850,0.6
1263.05,3800,850,0.6
1263.05,3900,850,0.6
1263.05,4000,850,0.6
1263.05,4100,850,0.6
1263.05,4200,850,0.6
1263.05,4300,850,0.6
1263.05,4400,850,0.6
1263.05,4500,850,0.6
1263.05,4600,850,0.6
1263.05,4700,850,0.6
1263.05,4800,850,0.6
1263.05,4900,850,0.6
1263.05,5000,850,0.6
1263.05,5100,850,0.6
1263.05,5200,850,0.6
1263.05,5300,850,0.6
1263.05,5400,850,0.6
1263.05,5500,850,0.6
1263.05,5600,850,0.6
1263.05,5700,850,0.6
1263.05,5800,850,0.6
1263.05,5900,850,0.6
1263.05,6000,850,0.6
1263.05,6100,850,0.6
1263.05,6200,850,0.6
1263.05,6300,850,0.6
1263.05,6400,850,0.6
1263.05,6500,850,0.6
1263.05,6600,850,0.6
1263.05,6700,850,0.6
1263.05,6800,850,0.6
1263.05,6900,850,0.6
1263.05,7000,850,0.6
1263.05,7100,850,0.6
1263.05,7200,850,0.6
1263.05,7300,850,0.6
1263.05,7400,850,0.6
1263.05,7500,850,0.6
1263.05,7600,850,0.6
1263.05,7700,850,0.6
1263.05,7800,850,0.6
1263.05,7900,850,0.6
1263.05,8000,850,0.6
1263.05,8100,850,0.6
1263.05,8200,850,0.6
1263.05,8300,850,0.6
1263.05,8400,850,0.6
1263.05,8500,850,0.6
1263.05,8600,850,0.6
1263.05,8700,850,0.6
1263.05,8800,850,0.6
1263.05,8900,850,0.6
1263.05,9000,850,0.6
1263.05,9100,850,0.6
1263.05,9200,850,0.6
1263.05,9300,850,0.6
1263.05,9400,850,0.6
1263.05,9500,850,0.6
1263.05,9600,850,0.6
1263.05,9700,850,0.6
1263.05,9800,850,0.6
1263.05,9900,850,0.6
1263.05,10000,850,0.6
1329.52,0,860,0.9
1329.52,100,860,0.9
1329.52,200,860,0.9
1329.52,300,860,0.9
1329.52,400,860,0.9
1329.52,500,860,0.9
1329.52,600,860,0.9
1329.52,700,860,0.9
1329.52,800,860,0.9
1329.52,900,860,0.9
1329.52,1000,860,0.9
1329.52,1100,860,0.9
1329.52,1200,860,0.9
1329.52,1300,860,0.9
1329.52,1400,860,0.9
1329.52,1500,860,0.9
1329.52,1600,860,0.9
1329.52,1700,860,0.9
1329.52,1800,860,0.9
1329.52,1900,860,0.9
1329.52,2000,850,0.6
1329.52,2100,850,0.6
1329.52,2200,850,0.6
1329.52,2300,850,0.6
1329.52,2400,850,0.6
1329.52,2500,850,0.6
1329.52,2600,850,0.6
1329.52,2700,850,0.6
1329.52,2800,850,0.6
1329.52,2900,850,0.6
1329.52,3000,850,0.6
1329.52,3100,850,0.6
1329.52,3200,850,0.6
1329.52,3300,850,0.6
1329.52,3400,850,0.6
1329.52,3500,850,0.6
1329.52,3600,850,0.6
1329.52,3700,850,0.6
1329.52,3800,850,0.6
1329.52,3900,850,0.6
1329.52,4000,850,0.6
1329.52,4100,850,0.6
1329.52,4200,850,0.6
1329.52,4300,850,0.6
1329.52,4400,850,0.6
1329.52,4500,850,0.6
1329.52,4600,850,0.6
1329.52,4700,850,0.6
1329.52,4800,850,0.6
1329.52,4900,850,0.6
1329.52,5000,850,0.6
1329.52,5100,850,0.6
1329.52,5200,850,0.6
1329.52,5300,850,0.6
1329.52,5400,850,0.6
1329.52,5500,850,0.6
1329.52,5600,850,0.6
1329.52,5700,850,0.6
1329.52,5800,850,0.6
1329.52,5900,850,0.6
1329.52,6000,850,0.6
1329.52,6100,850,0.6
1329.52,6200,850,0.6
1329.52,6300,850,0.6
1329.52,6400,850,0.6
1329.52,6500,850,0.6
1329.52,6600,850,0.6
1329.52,6700,850,0.6
1329.52,6800,850,0.6
1329.52,6900,850,0.6
1329.52,7000,850,0.6
1329.52,7100,850,0.6
1329.52,7200,850,0.6
1329.52,7300,850,0.6
1329.52,7400,850,0.6
1329.52,7500,850,0.6
1329.52,7600,850,0.6
1329.52,7700,850,0.6
1329.52,7800,850,0.6
1329.52,7900,850,0.6
1329.52,8000,850,0.6
1329.52,8100,850,0.6
1329.52,8200,850,0.6
1329.52,8300,850,0.6
1329.52,8400,850,0.6
1329.52,8500,850,0.6
1329.52,8600,850,0.6
1329.52,8700,850,0.6
1329.52,8800,850,0.6
1329.52,8900,850,0.6
1329.52,9000,850,0.6
1329.52,9100,850,0.6
1329.52,9200,850,0.6
1329.52,9300,850,0.6
1329.52,9400,850,0.6
1329.52,9500,850,0.6
1329.52,9600,850,0.6
1329.52,9700,850,0.6
1329.52,9800,850,0.6
1329.52,9900,850,0.6
1329.52,10000,850,0.6
1396,0,860,0.9
1396,100,860,0.9
1396,200,860,0.9
1396,300,860,0.9
1396,400,860,0.9
1396,500,860,0.9
1396,600,860,0.9
1396,700,860,0.9
1396,800,860,0.9
1396,900,860,0.9
1396,1000,860,0.9
1396,1100,860,0.9
1396,1200,860,0.9
1396,1300,860,0.9
1396,1400,860,0.9
1396,1500,860,0.9
1396,1600,860,0.9
1396,1700,860,0.9
1396,1800,860,0.9
1396,1900,860,0.9
1396,2000,860,0.9
1396,2100,850,0.6
1396,2200,850,0.6
1396,2300,850,0.6
1396,2400,850,0.6
1396,2500,850,0.6
1396,2600,850,0.6
1396,2700,850,0.6
1396,2800,850,0.6
1396,2900,850,0.6
1396,3000,850,0.6
1396,3100,850,0.6
1396,3200,850,0.6
1396,3300,850,0.6
1396,3400,850,0.6
1396,3500,850,0.6
1396,3600,850,0.6
1396,3700,850,0.6
1396,3800,850,0.6
1396,3900,850,0.6
1396,4000,850,0.6
1396,4100,850,0.6
1396,4200,850,0.6
1396,4300,850,0.6
1396,4400,850,0.6
1396,4500,850,0.6
1396,4600,850,0.6
1396,4700,850,0.6
1396,4800,850,0.6
1396,4900,850,0.6
1396,5000,850,0.6
1396,5100,850,0.6
1396,5200,850,0.6
1396,5300,850,0.6
1396,5400,850,0.6
1396,5500,850,0.6
1396,5600,850,0.6
1396,5700,850,0.6
1396,5800,850,0.6
1396,5900,850,0.6
1396,6000,850,0.6
1396,6100,850,0.6
1396,6200,850,0.6
1396,6300,850,0.6
1396,6400,850,0.6
1396,6500,850,0.6
1396,6600,850,0.6
1396,6700,850,0.6
1396,6800,850,0.6
1396,6900,850,0.6
1396,7000,850,0.6
1396,7100,850,0.6
1396,7200,850,0.6
1396,7300,850,0.6
1396,7400,850,0.6
1396,7500,850,0.6
1396,7600,850,0.6
1396,7700,850,0.6
1396,7800,850,0.6
1396,7900,850,0.6
1396,8000,850,0.6
1396,8100,850,0.6
1396,8200,850,0.6
1396,8300,850,0.6
1396,8400,850,0.6
1396,8500,850,0.6
1396,8600,850,0.6
1396,8700,850,0.6
1396,8800,850,0.6
1396,8900,850,0.6
1396,9000,850,0.6
1396,9100,850,0.6
1396,9200,850,0.6
1396,9300,850,0.6
1396,9400,850,0.6
1396,9500,850,0.6
1396,9600,850,0.6
1396,9700,850,0.6
1396,9800,850,0.6
1396,9900,850,0.6
1396,10000,850,0.6
1462.47,0,860,0.9
1462.47,100,860,0.9
1462.47,200,860,0.9
1462.47,300,860,0.9
1462.47,400,860,0.9
1462.47,500,860,0.9
1462.47,600,860,0.9
1462.47,700,860,0.9
1462.47,800,860,0.9
1462.47,900,860,0.9
1462.47,1000,860,0.9
1462.47,1100,860,0.9
1462.47,1200,860,0.9
1462.47,1300,860,0.9
1462.47,1400,860,0.9
1462.47,1500,860,0.9
1462.47,1600,860,0.9
1462.47,1700,860,0.9
1462.47,1800,860,0.9
1462.47,1900,860,0.9
1462.47,2000,860,0.9
1462.47,2100,860,0.9
1462.47,2200,850,0.6
1462.47,2300,850,0.6
1462.47,2400,850,0.6
1462.47,2500,850,0.6
1462.47,2600,850,0.6
1462.47,2700,850,0.6
1462.47,2800,850,0.6
1462.47,2900,850,0.6
1462.47,3000,850,0.6
1462.47,3100,850,0.6
1462.47,3200,850,0.6
1462.47,3300,850,0.6
1462.47,3400,850,0.6
1462.47,3500,850,0.6
1462.47,3600,850,0.6
1462.47,3700,850,0.6
1462.47,3800,850,0.6
1462.47,3900,850,0.6
1462.47,4000,850,0.6
1462.47,4100,850,0.6
1462.47,4200,850,0.6
1462.47,4300,850,0.6
1462.47,4400,850,0.6
1462.47,4500,850,0.6
1462.47,4600,850,0.6
1462.47,4700,850,0.6
1462.47,4800,850,0.6
1462.47,4900,850,0.6
1462.47,5000,850,0.6
1462.47,5100,850,0.6
1462.47,5200,850,0.6
1462.47,5300,850,0.6
